item_id,hour,event_count,uv,pv,fav,cart,buy
3077270,18,2,2,1,0,1,0
3077270,21,4,1,3,1,0,0
3077270,22,5,4,4,1,0,0
3077270,23,7,7,3,0,4,0
3080593,0,2,2,1,1,0,0
3080593,1,7,6,7,0,0,0
3080593,2,4,4,4,0,0,0
3080593,3,12,9,11,0,1,0
3080593,4,10,7,10,0,0,0
3080593,5,8,7,8,0,0,0
3080593,6,9,9,8,0,1,0
3080593,7,8,7,7,0,1,0
3080593,8,14,12,12,2,0,0
3080593,9,15,12,13,0,2,0
3080593,10,11,11,10,1,0,0
3080593,11,16,12,16,0,0,0
3080593,12,13,11,11,1,1,0
3080593,13,13,9,13,0,0,0
3080593,14,15,13,14,0,1,0
3080593,15,10,9,9,1,0,0
3080593,16,2,2,2,0,0,0
3080593,17,2,1,2,0,0,0
3080593,19,3,3,3,0,0,0
3080593,20,7,2,6,0,1,0
3080593,22,2,2,2,0,0,0
3080593,23,4,3,4,0,0,0
3159978,0,7,7,6,1,0,0
3159978,1,15,12,15,0,0,0
3159978,2,21,18,17,1,3,0
3159978,3,9,7,9,0,0,0
3159978,4,14,11,12,1,1,0
3159978,5,18,17,17,1,0,0
3159978,6,16,13,13,0,3,0
3159978,7,15,14,14,0,1,0
3159978,8,15,14,15,0,0,0
3159978,9,10,10,9,1,0,0
3159978,10,8,6,8,0,0,0
3159978,11,19,11,18,1,0,0
3159978,12,24,19,21,1,2,0
3159978,13,19,17,14,2,1,2
3159978,14,26,21,24,2,0,0
3159978,15,17,12,13,2,2,0
3159978,16,3,3,2,0,1,0
3159978,17,2,2,2,0,0,0
3159978,18,1,1,1,0,0,0
3159978,19,4,3,4,0,0,0
3159978,21,6,5,6,0,0,0
3159978,22,3,3,3,0,0,0
3159978,23,5,4,4,1,0,0
3244134,0,8,8,8,0,0,0
3244134,1,14,10,13,0,1,0
3244134,2,12,8,12,0,0,0
3244134,3,6,6,5,0,1,0
3244134,4,7,6,6,0,1,0
3244134,5,15,14,14,0,1,0
3244134,6,14,10,13,0,1,0
3244134,7,5,5,5,0,0,0
3244134,8,8,7,7,0,1,0
3244134,9,19,9,18,0,1,0
3244134,10,16,11,14,0,2,0
3244134,11,8,8,7,1,0,0
3244134,12,13,12,13,0,0,0
3244134,13,11,10,11,0,0,0
3244134,14,12,9,8,0,3,1
3244134,15,14,14,12,1,1,0
3244134,16,7,4,6,0,1,0
3244134,17,5,4,5,0,0,0
3244134,18,1,1,0,0,1,0
3244134,23,5,4,3,1,1,0
3330337,0,7,7,7,0,0,0
3330337,1,15,12,14,1,0,0
3330337,2,16,15,12,1,3,0
3330337,3,19,14,16,2,1,0
3330337,4,9,9,8,0,1,0
3330337,5,13,12,12,0,1,0
3330337,6,26,22,24,1,1,0
3330337,7,16,16,13,1,1,1
3330337,8,21,14,20,0,1,0
3330337,9,15,15,14,0,1,0
3330337,10,16,14,15,1,0,0
3330337,11,15,13,13,0,2,0
3330337,12,16,15,13,0,3,0
3330337,13,19,17,13,3,3,0
3330337,14,17,16,14,1,2,0
3330337,15,23,18,19,2,2,0
3330337,16,10,10,9,1,0,0
3330337,17,4,2,4,0,0,0
3330337,18,1,1,0,1,0,0
3330337,19,3,2,3,0,0,0
3330337,20,3,3,2,0,1,0
3330337,23,4,4,4,0,0,0
3371523,7,369,283,369,0,0,0
3371523,9,1,1,1,0,0,0
3371523,10,2,2,1,0,1,0
3371523,11,1,1,1,0,0,0
3371523,12,1,1,1,0,0,0
3371523,13,1,1,1,0,0,0
3371523,14,1,1,0,0,1,0
3371523,16,2,2,2,0,0,0
3403645,0,7,7,7,0,0,0
3403645,1,15,15,13,1,1,0
3403645,2,9,8,7,1,0,1
3403645,3,11,9,10,0,1,0
3403645,4,5,5,5,0,0,0
3403645,5,10,9,9,0,1,0
3403645,6,11,11,9,1,1,0
3403645,7,4,4,4,0,0,0
3403645,8,6,6,6,0,0,0
3403645,9,9,8,8,0,1,0
3403645,10,13,11,11,2,0,0
3403645,11,17,16,17,0,0,0
3403645,12,22,20,21,1,0,0
3403645,13,14,14,14,0,0,0
3403645,14,32,24,30,1,1,0
3403645,15,9,9,9,0,0,0
3403645,16,3,2,2,0,1,0
3403645,17,1,1,1,0,0,0
3403645,20,1,1,1,0,0,0
3403645,21,2,2,2,0,0,0
3403645,22,7,6,7,0,0,0
3403645,23,7,7,7,0,0,0
3520504,0,12,12,11,0,1,0
3520504,1,12,11,11,1,0,0
3520504,2,16,14,15,0,0,1
3520504,3,9,9,8,0,1,0
3520504,4,21,17,21,0,0,0
3520504,5,22,20,21,1,0,0
3520504,6,16,15,14,2,0,0
3520504,7,19,19,17,1,1,0
3520504,8,16,16,15,0,1,0
3520504,9,11,11,9,1,1,0
3520504,10,16,16,15,0,1,0
3520504,11,28,25,26,0,2,0
3520504,12,19,19,19,0,0,0
3520504,13,30,30,29,0,1,0
3520504,14,16,16,15,0,0,1
3520504,15,21,21,20,1,0,0
3520504,16,8,5,7,0,1,0
3520504,17,3,3,2,1,0,0
3520504,19,1,1,1,0,0,0
3520504,21,1,1,1,0,0,0
3520504,22,1,1,1,0,0,0
3520504,23,8,8,8,0,0,0
3529591,1,6,6,6,0,0,0
3529591,2,10,8,9,0,1,0
3529591,3,6,4,6,0,0,0
3529591,4,13,10,12,0,0,1
3529591,5,11,11,11,0,0,0
3529591,6,8,7,8,0,0,0
3529591,7,9,9,9,0,0,0
3529591,8,11,9,10,0,1,0
3529591,9,13,11,12,0,1,0
3529591,10,14,14,14,0,0,0
3529591,11,12,11,12,0,0,0
3529591,12,9,9,7,1,1,0
3529591,13,30,21,26,3,1,0
3529591,14,23,19,20,1,2,0
3529591,15,25,19,25,0,0,0
3529591,16,5,5,5,0,0,0
3529591,17,1,1,1,0,0,0
3529591,19,3,2,3,0,0,0
3529591,20,3,3,2,1,0,0
3529591,22,2,2,2,0,0,0
3529591,23,10,8,9,0,1,0
3563468,0,27,20,24,1,1,1
3563468,1,20,18,18,1,0,1
3563468,2,22,20,20,0,0,2
3563468,3,10,10,8,0,1,1
3563468,4,14,14,13,0,1,0
3563468,5,19,15,18,0,1,0
3563468,6,22,21,18,2,2,0
3563468,7,13,13,11,0,2,0
3563468,8,15,15,13,1,0,1
3563468,9,12,12,11,0,1,0
3563468,10,11,11,11,0,0,0
3563468,11,20,19,17,1,1,1
3563468,12,30,29,28,0,2,0
3563468,13,28,25,23,0,5,0
3563468,14,25,21,24,0,1,0
3563468,15,22,19,20,0,2,0
3563468,16,7,6,6,0,1,0
3563468,17,2,2,2,0,0,0
3563468,18,3,3,3,0,0,0
3563468,19,2,2,2,0,0,0
3563468,20,2,2,1,0,1,0
3563468,21,2,2,2,0,0,0
3563468,22,4,4,4,0,0,0
3563468,23,3,3,2,0,0,1
3685477,0,2,2,2,0,0,0
3685477,1,16,9,15,0,1,0
3685477,2,5,4,5,0,0,0
3685477,3,7,7,7,0,0,0
3685477,4,13,11,10,0,1,2
3685477,5,9,7,9,0,0,0
3685477,6,12,8,11,0,1,0
3685477,7,13,9,13,0,0,0
3685477,8,14,10,9,1,2,2
3685477,9,9,7,8,0,0,1
3685477,10,7,6,7,0,0,0
3685477,11,9,7,9,0,0,0
3685477,12,19,14,16,0,2,1
3685477,13,9,7,7,0,1,1
3685477,14,18,14,13,1,0,4
3685477,15,12,10,11,0,1,0
3685477,16,3,3,3,0,0,0
3685477,17,3,3,3,0,0,0
3685477,18,4,2,4,0,0,0
3685477,19,1,1,1,0,0,0
3685477,20,1,1,0,0,1,0
3685477,21,2,2,2,0,0,0
3685477,22,1,1,1,0,0,0
3685477,23,2,2,2,0,0,0
3708121,0,10,6,9,1,0,0
3708121,1,12,12,11,0,0,1
3708121,2,21,19,18,1,1,1
3708121,3,17,10,16,1,0,0
3708121,4,19,15,16,1,1,1
3708121,5,23,16,21,1,1,0
3708121,6,18,11,17,0,1,0
3708121,7,11,9,10,0,0,1
3708121,8,12,11,11,0,1,0
3708121,9,10,9,9,0,1,0
3708121,10,28,17,27,0,1,0
3708121,11,41,20,41,0,0,0
3708121,12,33,19,31,1,1,0
3708121,13,21,19,20,0,1,0
3708121,14,48,24,46,0,2,0
3708121,15,12,12,12,0,0,0
3708121,16,11,6,11,0,0,0
3708121,17,3,3,3,0,0,0
3708121,18,3,2,3,0,0,0
3708121,19,3,3,3,0,0,0
3708121,21,2,2,1,0,1,0
3708121,22,2,2,2,0,0,0
3708121,23,9,6,9,0,0,0
3715112,0,9,7,9,0,0,0
3715112,1,11,11,9,1,1,0
3715112,2,12,10,11,0,0,1
3715112,3,16,11,12,1,2,1
3715112,4,7,6,7,0,0,0
3715112,5,18,15,16,1,1,0
3715112,6,9,7,9,0,0,0
3715112,7,16,15,14,1,1,0
3715112,8,19,17,17,0,1,1
3715112,9,9,8,7,0,2,0
3715112,10,17,13,15,1,0,1
3715112,11,12,12,10,0,1,1
3715112,12,26,19,24,0,1,1
3715112,13,28,22,23,1,2,2
3715112,14,13,12,12,0,1,0
3715112,15,22,16,22,0,0,0
3715112,16,8,7,7,0,0,1
3715112,17,3,3,3,0,0,0
3715112,18,1,1,0,1,0,0
3715112,19,1,1,1,0,0,0
3715112,23,1,1,1,0,0,0
3761770,0,6,6,6,0,0,0
3761770,1,13,11,13,0,0,0
3761770,2,12,11,12,0,0,0
3761770,3,8,8,7,0,1,0
3761770,4,13,11,12,1,0,0
3761770,5,8,8,7,0,1,0
3761770,6,9,7,8,1,0,0
3761770,7,7,7,5,0,2,0
3761770,8,11,11,10,1,0,0
3761770,9,14,13,13,0,1,0
3761770,10,7,7,6,1,0,0
3761770,11,14,14,11,2,1,0
3761770,12,15,15,13,2,0,0
3761770,13,11,11,9,1,1,0
3761770,14,18,15,15,2,1,0
3761770,15,23,22,19,2,2,0
3761770,16,11,8,11,0,0,0
3761770,17,2,2,2,0,0,0
3761770,18,1,1,1,0,0,0
3761770,20,1,1,0,0,1,0
3761770,22,2,2,1,1,0,0
3761770,23,1,1,1,0,0,0
3836557,0,6,6,5,1,0,0
3836557,1,11,9,9,1,1,0
3836557,2,13,12,13,0,0,0
3836557,3,9,6,8,1,0,0
3836557,4,10,10,8,1,1,0
3836557,5,15,11,15,0,0,0
3836557,6,14,11,13,0,1,0
3836557,7,16,14,15,1,0,0
3836557,8,12,11,11,0,1,0
3836557,9,18,16,18,0,0,0
3836557,10,12,10,12,0,0,0
3836557,11,16,10,15,1,0,0
3836557,12,22,21,19,1,2,0
3836557,13,17,14,17,0,0,0
3836557,14,30,24,29,0,1,0
3836557,15,11,10,8,0,3,0
3836557,16,7,6,5,0,2,0
3836557,22,2,2,2,0,0,0
3836557,23,6,6,5,0,1,0
3845720,0,34,24,33,1,0,0
3845720,1,28,25,27,1,0,0
3845720,2,39,31,35,2,2,0
3845720,3,27,23,25,0,2,0
3845720,4,26,25,26,0,0,0
3845720,5,28,25,25,2,1,0
3845720,6,30,27,28,2,0,0
3845720,7,29,22,28,1,0,0
3845720,8,24,24,23,0,0,1
3845720,9,22,21,21,1,0,0
3845720,10,21,20,20,0,1,0
3845720,11,38,29,38,0,0,0
3845720,12,28,26,26,1,1,0
3845720,13,37,33,33,1,3,0
3845720,14,50,43,48,0,2,0
3845720,15,27,25,27,0,0,0
3845720,16,10,9,9,1,0,0
3845720,17,8,7,7,0,1,0
3845720,18,2,2,2,0,0,0
3845720,19,1,1,1,0,0,0
3845720,20,1,1,1,0,0,0
3845720,21,1,1,1,0,0,0
3845720,22,5,3,4,1,0,0
3845720,23,11,9,11,0,0,0
3920968,0,8,6,8,0,0,0
3920968,1,13,13,11,0,2,0
3920968,2,11,11,10,0,1,0
3920968,3,11,9,11,0,0,0
3920968,4,16,15,14,0,2,0
3920968,5,14,13,14,0,0,0
3920968,6,24,19,23,0,1,0
3920968,7,20,19,19,0,1,0
3920968,8,29,27,28,1,0,0
3920968,9,14,9,11,1,1,1
3920968,10,22,21,22,0,0,0
3920968,11,21,18,19,0,2,0
3920968,12,34,29,33,1,0,0
3920968,13,34,27,30,1,2,1
3920968,14,16,15,16,0,0,0
3920968,15,22,22,19,0,3,0
3920968,16,5,5,5,0,0,0
3920968,17,3,3,3,0,0,0
3920968,18,2,2,2,0,0,0
3920968,19,1,1,1,0,0,0
3920968,21,2,1,2,0,0,0
3920968,23,12,10,12,0,0,0
3990990,0,6,6,5,0,1,0
3990990,1,9,9,7,0,1,1
3990990,2,17,15,16,0,1,0
3990990,3,5,5,3,1,1,0
3990990,4,6,5,6,0,0,0
3990990,5,17,9,14,0,3,0
3990990,6,13,13,12,1,0,0
3990990,7,12,10,12,0,0,0
3990990,8,16,11,15,0,1,0
3990990,9,9,9,8,0,1,0
3990990,10,10,9,8,1,1,0
3990990,11,20,16,19,1,0,0
3990990,12,8,5,7,0,1,0
3990990,13,23,13,20,0,3,0
3990990,14,16,11,15,0,1,0
3990990,15,8,7,8,0,0,0
3990990,16,3,3,3,0,0,0
3990990,21,1,1,0,0,1,0
3990990,22,5,5,4,1,0,0
3990990,23,3,3,3,0,0,0
4091349,0,14,11,13,1,0,0
4091349,1,17,16,13,1,2,1
4091349,2,16,14,13,0,1,2
4091349,3,8,6,7,1,0,0
4091349,4,11,11,9,1,1,0
4091349,5,7,7,6,0,1,0
4091349,6,25,18,24,1,0,0
4091349,7,19,16,18,1,0,0
4091349,8,13,12,10,1,2,0
4091349,9,9,9,8,1,0,0
4091349,10,16,11,15,0,1,0
4091349,11,24,24,23,0,1,0
4091349,12,29,26,26,2,1,0
4091349,13,19,18,18,0,1,0
4091349,14,28,26,27,0,1,0
4091349,15,24,20,19,1,3,1
4091349,16,9,8,8,0,1,0
4091349,17,2,2,2,0,0,0
4091349,18,4,4,4,0,0,0
4091349,19,1,1,1,0,0,0
4091349,21,1,1,1,0,0,0
4091349,22,4,3,3,0,1,0
4091349,23,5,5,5,0,0,0
4211339,0,13,12,12,1,0,0
4211339,1,11,11,11,0,0,0
4211339,2,14,14,13,1,0,0
4211339,3,14,14,11,0,3,0
4211339,4,14,13,11,1,2,0
4211339,5,18,18,17,0,1,0
4211339,6,19,17,19,0,0,0
4211339,7,22,20,20,0,2,0
4211339,8,27,25,27,0,0,0
4211339,9,18,18,16,1,1,0
4211339,10,20,20,19,1,0,0
4211339,11,32,27,31,0,1,0
4211339,12,46,41,44,1,1,0
4211339,13,38,31,37,1,0,0
4211339,14,33,32,31,1,1,0
4211339,15,20,19,16,0,4,0
4211339,16,14,14,12,1,1,0
4211339,17,4,3,4,0,0,0
4211339,18,5,5,5,0,0,0
4211339,19,4,4,4,0,0,0
4211339,20,1,1,1,0,0,0
4211339,21,1,1,1,0,0,0
4211339,22,6,6,6,0,0,0
4211339,23,9,9,9,0,0,0
4293038,0,6,6,5,1,0,0
4293038,1,16,13,15,0,1,0
4293038,2,10,10,10,0,0,0
4293038,3,15,11,13,1,0,1
4293038,4,9,9,8,1,0,0
4293038,5,10,6,8,1,1,0
4293038,6,7,7,7,0,0,0
4293038,7,8,8,8,0,0,0
4293038,8,19,12,16,0,1,2
4293038,9,11,10,11,0,0,0
4293038,10,9,8,7,0,2,0
4293038,11,19,16,17,1,1,0
4293038,12,10,10,10,0,0,0
4293038,13,12,11,11,0,1,0
4293038,14,21,15,20,0,1,0
4293038,15,13,10,13,0,0,0
4293038,16,4,4,4,0,0,0
4293038,17,1,1,1,0,0,0
4293038,18,5,3,4,1,0,0
4293038,19,1,1,1,0,0,0
4293038,21,1,1,1,0,0,0
4293038,23,2,2,2,0,0,0
4443059,0,17,14,17,0,0,0
4443059,1,18,17,17,0,0,1
4443059,2,18,17,18,0,0,0
4443059,3,20,12,18,1,0,1
4443059,4,19,17,15,1,2,1
4443059,5,10,10,9,0,1,0
4443059,6,21,20,21,0,0,0
4443059,7,19,18,18,0,1,0
4443059,8,16,16,14,0,1,1
4443059,9,15,14,14,0,0,1
4443059,10,13,13,13,0,0,0
4443059,11,20,20,17,0,3,0
4443059,12,26,23,25,0,1,0
4443059,13,23,20,18,1,3,1
4443059,14,19,18,18,0,0,1
4443059,15,21,20,19,0,2,0
4443059,16,15,7,15,0,0,0
4443059,17,1,1,1,0,0,0
4443059,18,4,4,4,0,0,0
4443059,19,1,1,1,0,0,0
4443059,21,1,1,1,0,0,0
4443059,22,8,8,8,0,0,0
4443059,23,12,11,12,0,0,0
4491210,0,5,5,5,0,0,0
4491210,1,10,8,8,0,2,0
4491210,2,12,11,12,0,0,0
4491210,3,10,7,10,0,0,0
4491210,4,16,14,13,2,0,1
4491210,5,13,8,11,1,1,0
4491210,6,11,10,11,0,0,0
4491210,7,10,9,10,0,0,0
4491210,8,13,11,13,0,0,0
4491210,9,6,6,6,0,0,0
4491210,10,11,11,10,0,1,0
4491210,11,15,14,14,1,0,0
4491210,12,12,11,11,0,1,0
4491210,13,24,17,24,0,0,0
4491210,14,13,12,12,0,1,0
4491210,15,8,8,8,0,0,0
4491210,16,3,3,3,0,0,0
4491210,17,1,1,1,0,0,0
4491210,18,1,1,1,0,0,0
4491210,22,2,2,1,1,0,0
4491210,23,4,3,4,0,0,0
4525461,0,15,10,14,1,0,0
4525461,1,9,7,8,0,1,0
4525461,2,10,10,8,1,1,0
4525461,3,7,7,7,0,0,0
4525461,4,5,4,4,0,1,0
4525461,5,5,5,5,0,0,0
4525461,6,17,14,16,0,1,0
4525461,7,9,6,9,0,0,0
4525461,8,12,8,11,0,1,0
4525461,9,12,10,11,1,0,0
4525461,10,16,12,15,1,0,0
4525461,11,10,8,10,0,0,0
4525461,12,23,21,22,0,1,0
4525461,13,8,8,8,0,0,0
4525461,14,17,15,16,0,1,0
4525461,15,8,8,8,0,0,0
4525461,16,16,12,15,0,1,0
4525461,18,1,1,1,0,0,0
4525461,23,2,2,2,0,0,0
4550052,0,4,4,4,0,0,0
4550052,1,6,6,5,1,0,0
4550052,2,7,7,6,1,0,0
4550052,3,6,6,4,0,2,0
4550052,4,6,6,6,0,0,0
4550052,5,8,8,7,0,1,0
4550052,6,6,6,5,0,1,0
4550052,7,11,11,11,0,0,0
4550052,8,15,15,15,0,0,0
4550052,9,9,9,9,0,0,0
4550052,10,3,2,2,1,0,0
4550052,11,14,14,13,1,0,0
4550052,12,17,16,15,0,1,1
4550052,13,12,12,10,0,2,0
4550052,14,19,17,19,0,0,0
4550052,15,22,19,20,1,0,1
4550052,16,2,2,2,0,0,0
4550052,17,4,2,4,0,0,0
4550052,18,2,2,2,0,0,0
4550052,19,3,3,3,0,0,0
4550052,21,1,1,1,0,0,0
4550052,22,5,5,5,0,0,0
4550052,23,8,7,8,0,0,0
4622270,0,9,9,9,0,0,0
4622270,1,7,7,6,1,0,0
4622270,2,13,13,11,0,1,1
4622270,3,9,9,8,0,1,0
4622270,4,6,6,6,0,0,0
4622270,5,8,8,8,0,0,0
4622270,6,11,11,11,0,0,0
4622270,7,12,12,11,0,1,0
4622270,8,13,13,13,0,0,0
4622270,9,8,8,6,2,0,0
4622270,10,9,9,9,0,0,0
4622270,11,6,6,6,0,0,0
4622270,12,17,16,17,0,0,0
4622270,13,15,15,13,1,1,0
4622270,14,17,17,17,0,0,0
4622270,15,21,21,20,1,0,0
4622270,16,10,10,10,0,0,0
4622270,17,2,2,2,0,0,0
4622270,18,3,3,3,0,0,0
4622270,19,2,2,2,0,0,0
4622270,20,2,2,2,0,0,0
4622270,21,2,2,2,0,0,0
4622270,22,6,6,6,0,0,0
4622270,23,5,5,5,0,0,0
4649427,0,13,12,12,0,1,0
4649427,1,10,9,9,0,1,0
4649427,2,14,13,12,0,2,0
4649427,3,20,15,18,0,2,0
4649427,4,20,18,18,0,2,0
4649427,5,22,20,18,3,1,0
4649427,6,16,13,14,1,1,0
4649427,7,9,9,9,0,0,0
4649427,8,13,11,10,1,2,0
4649427,9,17,12,16,0,1,0
4649427,10,19,14,16,0,3,0
4649427,11,17,16,16,0,1,0
4649427,12,24,22,23,1,0,0
4649427,13,29,26,27,1,1,0
4649427,14,23,23,23,0,0,0
4649427,15,20,16,20,0,0,0
4649427,16,11,11,10,0,1,0
4649427,17,7,7,6,0,1,0
4649427,18,2,2,2,0,0,0
4649427,19,2,2,2,0,0,0
4649427,21,6,5,5,0,1,0
4649427,22,3,3,3,0,0,0
4649427,23,12,10,11,0,1,0
4793966,0,8,5,8,0,0,0
4793966,1,8,8,8,0,0,0
4793966,2,15,12,13,1,1,0
4793966,3,2,2,2,0,0,0
4793966,4,4,4,4,0,0,0
4793966,5,8,8,7,1,0,0
4793966,6,9,8,8,0,1,0
4793966,7,6,5,6,0,0,0
4793966,8,9,8,8,1,0,0
4793966,9,6,6,6,0,0,0
4793966,10,8,8,8,0,0,0
4793966,11,11,11,11,0,0,0
4793966,12,12,11,12,0,0,0
4793966,13,20,15,19,1,0,0
4793966,14,14,12,13,0,1,0
4793966,15,23,16,19,2,2,0
4793966,16,13,12,13,0,0,0
4793966,17,3,2,1,1,1,0
4793966,18,3,3,3,0,0,0
4793966,20,1,1,1,0,0,0
4793966,22,8,7,8,0,0,0
4793966,23,7,5,7,0,0,0
5128303,0,6,6,6,0,0,0
5128303,1,12,11,12,0,0,0
5128303,2,11,8,11,0,0,0
5128303,3,18,14,17,0,1,0
5128303,4,19,15,17,1,1,0
5128303,5,15,12,14,0,1,0
5128303,6,19,15,17,2,0,0
5128303,7,12,11,11,1,0,0
5128303,8,10,9,10,0,0,0
5128303,9,4,2,3,1,0,0
5128303,10,18,17,16,0,2,0
5128303,11,7,7,7,0,0,0
5128303,12,13,11,12,1,0,0
5128303,13,14,11,13,1,0,0
5128303,14,10,9,10,0,0,0
5128303,15,16,15,16,0,0,0
5128303,16,5,5,5,0,0,0
5128303,17,3,2,3,0,0,0
5128303,18,1,1,1,0,0,0
5128303,20,1,1,1,0,0,0
5128303,22,1,1,1,0,0,0
5128303,23,3,3,3,0,0,0
